166;-Ward 8;-The Ward 8 appears to date back to 1898, and is one of the few drinks that can trace it's roots back to Boston. It was supposedly concocted for the victory dinner of politician Martin "The Mahatma" Lomasney, to celebrate his recent election. Most stories put this at the "Winter Palace Hotel" (known also as "Frank Locke’s" or "Locke-Ober"), but others reference "Lomasney’s Puritan Club", and there are a few stories which remove it from Boston all together.;-;-Shake with ice.Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
167;-Whiskey Sour;-;-;-Shake with ice.Strain into a sour glass, or an ice filled Old Fashioned glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
168;-White Spider;-;-;-Shake with ice.Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
169;-Widow's Kiss;-The Widow's Kiss is a fairly old cocktail, dating back to around 1895. This was during a time when a "new" age of cocktails were coming into existence as bartenders were letting it expand beyond its previously held definition of "spirits of any kind, sugar, water, and bitters". They were experimenting with the use of vermouth (and hence the Martini and Manhattan), as well as various herbal liqueurs which would have previously been simply sipped neat. The Window's Kiss doubles up on its elixir content by using both Chartreuse and Benedictine. If you can only find green Chartreuse and not yellow, you can substitute it if you cut back on it by about a third.;-;-Stir with ice.Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
170;-Xeres;-;-;-Stir with ice.Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
171;-X.Y.Z.;-;-;-Shake with ice.Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
172;-Yacht Club;-;-;-Shake with ice.Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
173;-Zaza;-;-;-Stir with ice.Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
174;-Zombie;-Like most Tiki cocktails, there are many recipes for this drink, from multiple sources. There are apparently however a few different recipes from Don Beach (it's originator) himself. This is just one of Don's recipes.;-Garnish: Mint sprig;-Dissolve sugar in the juice. Then shake all ingredients with ice and strain into an ice filled Collins glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
175;-Zumbo;-;-;-Stir with ice.Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
176;-Zummy;-Looking over the measures here, you might think that this is a fairly small drink, and you'd be right. This isn't a pre-dinner drink, but an after-dinner one. The high amount of Benedictine in it make it relatively sweet, so a "4 ounce drink" would probably be a little too much. I'm not sure where I first found this drink, but I suspect I was trying to increase the number of Benedictine drinks in my collection.;-;-Stir with ice.Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
177;-Ante;-;-;-Stir with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
178;-Crux;-;-;-Shake with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
179;-Fin de Siecle;-;-;-Stir with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
180;-Fog Cutter;-When preparing to add some Tiki... er... Exotic Cocktails here, I asked Jeff "Beachbum" Berry what drink he recommended besides the Mai Tai. This classic "Trader Vic" creation was first on his list. As Trader Vic himself said: "Fog Cutter, hell. After two of these, you won't even see the stuff.";-;-Shake everything, except the sherry, with ice. Pour into a tall ice filled tiki mug or chimney glass. Float the sherry over the top.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
181;-Mother-In-Law;-;-Garnish: Cherry;-Stir with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
182;-Picon Cremaillere;-;-;-Stir with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
187;-Voyager;-This represents my entry into the classic Tiki cocktail arena. Since those Polynesian inspired restaurants were intended as a mini-vacation, I felt the name "Voyager" worked really well... or perhaps it's because I'm a big Star Trek fan... either way, it's a great drink.;-Garnish: Piece of lime.;-Shake with ice, strain into an ice filled rocks glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
188;-Petruchio;-Aperol was first introduced in 1919 at the first "Padova Fiere", a trade exhibition held in Padova Italy. Here in the US we know it better as "Padua", which was the setting for Shakespeare's "Taming of the Shrew". So I named this drink after the lead character "Petruchio".;-Garnish: Orange Twist;-Stir with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
189;-Ding Ho;-A few weeks back I was in "Chopsticks", a little Chinese restaurant near me where they specialize in Trader Vic Mai Tai's made from scratch, and I saw he had an unopened bottle of St-Germain on the back shelf. The owner had no idea what to do with it, just loved the bottle and so bought it. I decided to try to make them up a "house specialty" cocktail to use it in, and so tried a variation of the Mai Tai... I named it "Ding Ho", since that means in Chinese about the same thing as Mai Tai means in Polynesian.;-Garnish: cherry and lime wedge.;-Shake with ice. Strain into an Old Fashioned glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
190;-Elderthorn;-Elderflower syrup was one of those ingredients which I often saw used in cocktails popular in the U.K., but for some reason nobody has ever been producing/distributing it here in the US. Recently St-Germain Elderflower liqueur came out and it was so amazing I just had to start using it in some cocktails. This was one of my first creations with it. The name comes from Elderflower of course, as well as the thorny side of Cynar, since it is made with artichokes.;-;-Stir with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
191;-Woodsman Sour;-I'm always on the lookout for slightly unusual, if not downright bizarre ingredients. So of course when I saw a bottle of Clear Creek's "Eau de Vie of Douglas Fir" I just had to pick up a bottle, even if it was $50 for a small 350ml bottle. This product sort of follows along the line of the obscure Alsatian liqueur known as "Eau de Vie de Bourgeons de Sapin" (translates to "brandy of fir tree buds"). I decided to pair this up with St-Germain to form a nice blending of two "woodland" oriented products.;-;-Shake with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
192;-Prado;-Classic Tequila cocktails can be hard to come by. There is the Margarita, the most famous cocktail on planet Earth, and the Tequila Sunrise, and well, how many more can you name? I was pleasantly surprised when I came upon the Prado Cocktail in Jones Complete Bar Guide. With a hint of maraschino liqueur and the use of egg white, this cocktail is sure to become one of your favorites and hopefully, a classic.;-Garnish: Cherry, lime wheel.;-Shake with ice and strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=179&width=160
193;-Rendezvous;-;-Garnish: lemon twist;-Stir with ice and strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
194;-Cosmopolitan;-;-Garnish: lime wedge;-Shake with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
195;-Buck's Fizz;-Created in the 1920's, this drink was named after a popular gentleman's club in London where it is still served. Often confused with the Mimosa, it's simpler cousin, this drink is properly made with the additions shown here of both gin and cherry brandy.;-Garnish: Orange wedge;-Slowly pour the ingredients in the order listed into a champagne flute or wine glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
196;-Añejo Highball;-The Añejo Highball was created by famed mixologist Dale DeGroff to pay homage to the celebrated bartenders of Cuba from back in the twenties and thirties. Dale says that this drink illustrates how necessary it is for the bartender to understand the role that each and every ingredient plays in the cocktails that they make.;-Garnish: Lime wedge, orange wedge.;-Build in a highball glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
197;-Chartreuse Swizzle;-;-Garnish: Mint sprig and fresh nutmeg;-Swizzle with crushed ice (or shake with ice and strain over crushed ice) in a tall glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
198;-Clipper Ship;-A friend of mine recently opened a new distillery here in Washington State, where he makes both a gin, and an Absinthe. I decided to try to create a drink that used both of these ingredients which would be "highly approachable" to to people who might not typically care for either of these ingredients. The "Clipper Ship" was the result.;-Garnish: Lime twist;-Shake with ice, strain into an ice-filled Old Fashioned glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=204&width=160
199;-Canton;-;-Garnish: cherry and orange twist.;-Stir with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
200;-Caprice;-This is essentially the same recipe as a dry Martini, just with the addition of Benedictine. It makes a delicious addition.;-;-Stir with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=193&width=160
201;-Champagne Antoine;-;-Garnish: lemon twist.;-Shake gin, vermouth, and Pernod with ice. Strain into a champagne flute. Top with Champagne.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
202;-Cloister;-This delightful drink is one that you won't typically see. The first time I saw it in print was in the 2005 edition of “The Bartender’s Guide to Cocktails & Mixed Drinks” by Stewart Walton. I have since been trying to track down when this recipe might first have appeared, and to date, the oldest reference I have found is in the 1975 edition of Playboy's "Host & Bar Book" by Thomas Mario.;-Garnish: grapefruit twist.;-Shake with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=174&width=160
203;-Deshler;-;-Garnish: orange twist.;-Stir with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
204;-Lucien Gaudin;-Lucien Gaudin was a French fencer who won gold medals at the '24 and '28 Olympic Games. So fond were the French of this master swordsman that they named a cocktail after him after his most recent victories. His namesake is one with a very European flare with its use of gin, vermouth, Cointreau and Campari. Delicious!;-Garnish: lemon twist.;-Stir with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=172&width=160
205;-Nightwatch;-;-;-Shake with ice. Strain into a champagne saucer.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
206;-Stargazer;-;-Garnish: lemon twist.;-Stir with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
207;-Stork Club;-;-Garnish: orange peel;-Shake with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
208;-Strega Daiquiri;-;-Garnish: maraschino cherry.;-Shake with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
209;-Tyrol;-;-Garnish: nutmeg;-Shake with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
210;-Suffering Bastard;-The original name for this drink was apparently the Suffering Bar Steward as created by Joe Scialom at the Long Bar at the Shepheard Hotel in Cairo Egypt (from 1937 to 1952). But as one might expect in a noisy bar after a few drinks, the name gets a little mangled. There are several recipes for this floating about. For mine I turned to one of my favorite sources, Beachbum Berrry's Grog Log, by Jeff Berry.;-Garnish: mint sprig, orange wheel, and cherry.;-Build in a rocks glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=209&width=160
211;-Hula Hula;-;-;-Shake with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
212;-Beachbum's Own;-Bosko Hrnjak is a noted sculptor and is famous for his "Tiki" creations (http://www.tikibosko.com). He once created a Tiki Mug in the likeness of Jeff "Beachbum" Berry, but alas, it had no signature drink to be filled with. The Beachbum himself soon rectified this problem by coming up with this delightful creation.;-;-Shake with crushed ice. Pour into a tiki mug.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
213;-East India House;-It was in in "The Gentleman's Companion, by Charles H. Baker Jr. that I first encountered the "East India House Cocktail", and immediately fell in love with it. It has a wonderful flavor and is what I refer to as an "approachable" cocktail which would be suitable to both beginners as well as experienced drinkers. Mr. Baker describes the drink as: "Being one for any man's book, & garnered in The Royal Bombay Yacht Club, India (1932).";-Garnish: Lime twist;-Shake with ice, strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
214;-Ritz Bijou;-This drink was apparently created by Frank Meier, who was the bartender of the Ritz Hotel in Paris. The lack of Chartreuse makes this a significantly different cocktail than the normal Bijou, but it is still excellent.;-Garnish: Cherry;-Stir with ice, strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
215;-Sherman;-The Sherman is a slight variation of the Manhattan. Properly made, it has twice as much vermouth as it does whiskey, which is a little uncommon in a cocktail, but it produces a very nice result.;-Garnish: Lemon twist.;-Stir with ice, and strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=224&width=160
216;-Good Hurt;-This recipe was submitted by Kevin Longmack as part of an online chat session sponsored by Mount Gay rum and the Mixoloseum (www.Mixoloseum.com);-;-Shake with ice, strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
217;-Festa;-I created this drink as a "Springtime" cocktail as a way to use Cachaça.;-;-Shake the Cachaca, lime juice, raspberry syrup, ginger liqueur, and bitters with ice. Strain into an ice filled rocks glass. Top with soda.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
218;-Jolly Roger;-;-Garnish: Orange twist;-Shake with ice. Strain into an ice filled rocks glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
219;-Grasshopper;-This cocktail was apparently created by Philibert Guichet Jr., the owner of Tujaque's bar in New Orleans. As the story goes, it was submitted as an entry to a New York cocktail contest which was held, amazingly enough, in 1928 just before Prohibition was repealed. It is reported to have won second place. (Source: Roy F. Guste, Jr. "The Restaurants of New Orleans") Some other sources refer to the contest happening in 1919 however, just prior to Prohibition. However since one of the reported judges was Walter Winchell, who's career didn't really start until 1920, it is more likely that the contest happened during Prohibition.;-;-Shake well with ice and strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=247&width=160
220;-Corpse Reviver #1;-Corpse Revivers were a style of drink which were intended for a bit of the hair of the dog (an expression that refers to alcohol used as a treatment for a hangover). Hard to say exactly what it was about these drinks that made them seem more appropriate for this use than other drinks. This particular version isn't seen very often.;-;-Stir with ice and strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
221;-Corpse Reviver #3;-This third variation of the Corpse Reviver is very rarely seen. So rare in fact that I have scoured through my library trying to find where I encountered it at, but so far haven't been able to find it again.;-;-Shake with ice and strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
222;-Twenty-First Century Cocktail;-The 20th Century cocktail has been around for… well… about a century. Isn’t it time we had something a little more up-to-date? Jim Meehan, of PDT in New York City, felt the same way, and so he came up with this delightful variation that is well worth trying. I appreciate it because it uses tequila, and I personally think the world needs a few more good tequila cocktail recipes.;-;-Coat the glass with the absinthe, then shake everything else with ice and strain into the prepared cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
223;-Vacation;-This drink was created by Zane Harris, bartender at Vessel which is an excellent craft bar in downtown Seattle. I asked him for some ideas on a “summertime” cocktail, and he said this is one that he had recently worked up. He said it was a good summertime drink not only because it uses cachaça, but also because of the use of egg whites. Zane had noticed that during the summer, people tend to gravitate towards his egg white drinks more than they do the rest of the year.;-;-Shake with ice, strain into a champagne flute.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
224;-Fourth Regiment Cocktail;-This is a drink which I would not have previously listed, since it uses "celery bitters". There are a few old cocktails which reference this product, but to the best of my knowledge it hasn't been made for over a hundred years. Fortunately, the folks over at "The Bitter Truth" have been able to bring this product back to the market, and so some of these old cocktails can once again be brought back into practice.;-Garnish: Lemon twist;-Stir with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=195&width=160
225;-Norwegian Wood;-A delightful cocktail created by Jeffrey Morgenthaler of Clyde Commons in Portland. He was challenged by a liquor rep to make something with aquavit, a far under-represented spirit, and this is what he came up with. It has a nice bright crispness along with a well layered complexity. Perhaps not one for the novice, but when you're ready for a little adventure, I'd definately pull this one out.You can read about this drink in Jeffrey's own words on his blog.;-Garnish: lemon twist;-Stir ingredients with ice and strain into a chilled cocktail coupe.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
226;-Smoke and Mirrors;-This cocktail was created by Neil Kopplin, bartender at Clyde Commons in Portland Oregon. I regularly like to substitute aquavit for the gin in my Negronis, but Neil has taken this one step further by essentially substituting Cynar for the sweet vermouth. While Cynar is quite a bit more robust than sweet vermouth is, it still behaves much the same way in this drink when balanced against the Campari. If you like drinks like the Negroni, and the Trident, you'll definately like this drink too.;-Garnish: Flamed orange peel.;-Stir with ice, strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
227;-Seelbach;-Long believed to be a "forgotten classic" house cocktail of the Seelbach Hotel in Louisville Kentucky, it is now known to be a fabrication of the then bartender at the Seelbach hotel, Adam Seger. It was around 1995 when the fledgling bartender tried to dig through the hotels past to see if he could find a "specialty of the house", but never did. So instead he created this cocktail, and then a fanciful, and plausible, story around it having been created there in 1912.Full story here:http://www.nytimes.com/2016/11/02/dining/seelbach-cocktail-louisville-fake.html;-Garnish: Lemon Twist;-Build in a champagne flute.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
228;-Little Italy;-Rye whiskey has seen an all-important resurgance in the last few years, and one of the people we can thank for that is Audrey Saunders of the Pegu Club in New York NY. The "Little Italy" is one of the drinks that she specifically created to make use of this forgotten style of Whiskey, and it's been going like gangbusters ever since.;-Garnish: Luxardo maraschino cherry, plus just a little bit of the syrup.;-Stir with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
229;-Outrigger;-Sour style cocktails are some of the most popular in the world: Margarita, Sidecar, Daiquiri, to name a few. Take a spirit, add juice from any citrus and a sweetening agent like simple syrup or your favorite liqueur and you have a sour style cocktail. This is essentially what Jeff "Beachbum" Berry did when he invented the Outrigger. Based upon the Sidecar, Jeff says this about his creation,"as with cognac in a Sidecar, the older the rum you use in the Outrigger, the better it tastes!";-;-Shake with ice, strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=176&width=160
230;-Hot Buttered Rum;-For some reason, people have gotten into the habit of thinking that in order to make a Hot Buttered Rum, you need to use a batter mix. This means either taking the time to mix it up from scratch yourself, or buying a pre-mix from the store. Either way, you will end up with far too much if all you want is a single drink. There isn't any reason why you can't mix up a Hot Buttered Rum ala minute, so why not?;-Garnish: Freshly grated nutmeg and optionally a stick of cinnamon.;-Put the butter and sugar into a pre-heated mug and add the boiling water. Stir to dissolve, then add the rum and stir again.;-http://drinkboy.com/ImageHandler.ashx?imageid=183&width=160
231;-Fancy Whiskey Cocktail;-The Old Fashioned is an old and distinguished cocktail, as well as one of my personal favorites. Many may point to its origins as being at the Pendennis Club in Louisville Kentucky around 1890, but its true roots go much deeper. Today we call it the “Old Fashioned” because it is a cocktail that is made in the true "old fashioned" way. You might even say it is the original cocktail, although in those days it would simply have been known as a “whiskey cocktail”, which with a little fancy embellishments becomes the “Fancy Whiskey Cocktail”.;-Garnish: lemon twist;-Stir with ice, strain into a cocktail glass rimmed with lemon;-http://drinkboy.com/ImageHandler.ashx?imageid=187&width=160
232;-Royalist;-A nice twist on a Manhattan style of cocktail. It uses dry vermouth instead of sweet, but the Benedictine provides the difference, along with some interesting extra character.;-;-Shake with ice and strain into a chilled cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=197&width=160
233;-Black Hawk;-I ran across this cocktail in the Jones Complete Bar Guide when I was trying to find some drinks that used Sloe Gin. I think it is a great new introduction to this product, now that some good brands are once again coming onto the market.;-Garnish: cherry;-Shake with ice, and strain into a chilled cocktail glass;-http://drinkboy.com/ImageHandler.ashx?imageid=202&width=160
234;-Apricot Cocktail;-I first found this in "The Fine Art of Mixing Drinks" by David Embury. The gin and the apricot together provide an interesting flavor combination.;-Garnish: cherry;-Shake with ice and strain into a chilled cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=201&width=160
235;-Bourbon Milk Punch;-It's time for breakfast in New Orleans. What to serve? Along side your grits and andouille there is nothing better than a smooth and creamy bourbon milk punch. After five days of revelry at Tales of the Cocktail there could be nothing better to sooth your aching belly.;-Garnish: grated nutmeg;-Shake vigorously with ice, strain into a brandy snifter or wine glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=200&width=160
236;-Lion's Tail;-Long missing from the liquor cabinet, Pimento Dram (aka. Allspice Dram, aka. Pimento Liqueur) is once again making an appearance. So we dust off this little beauty to provide folks with a delicious way to use that product.;-;-Shake with ice and strain into a chilled cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=199&width=160
237;-Ocean Shore;-Having no relation to the beachside Washington state town of (almost) the same name, the Ocean Shore Cocktail is nonetheless reminiscent of the sea. Its lavender blue hue topped with froth created by the addition of egg white and a good hard shake, is reminiscent of the sea.;-;-Shake hard with ice and strain into a chilled cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=198&width=160
238;-Suburban;-Named after the Suburban Handicap horse race held in the Brooklyn's Sheepshead Bay during the 1800s, the Suburban Cocktail comes to us via the Old Waldorf-Astoria Bar Book. It was meant to celebrate men such as James R Keene who made their riches in stocks and owned a number of horses.;-Garnish: Orange twist;-Stir with ice and strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=205&width=160
239;-Spencer;-This is another drink from The Savoy Cocktail Book by Harry Craddock, and one that isn’t seen hardly at all as far as I can tell. Apricot Brandy can be a bit of a challenging ingredient to understand when used in a recipe like this, since it could either mean a true brandy distilled from Apricot juice, or it could also mean a sweet liqueur flavored with apricot flesh and seeds. We are going to assume that it is the liqueur that was intended for this cocktail.;-Garnish: Cherry and orange peel;-Shake well and strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=223&width=160
240;-Hakam;-Found in the Savoy Cocktail Book by Harry Craddock, this drink is quite similar to that of the Martinez, although many Martinez recipes will specifically call for Old Tom gin, and/or the use of Marachino liqueur.  It’s hard to say where this drink originates, or exactly what is intended by its name, but “Hakam” means “A Wise Man” in Hebrew.;-;-Shake with ice and strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=225&width=160
241;-White Lady;-Without looking too hard, you'll find a few different recipes going by the name "White Lady", two, and perhaps three or even four, of them are all from the same bartender, Harry MacElhone, who created the drink in 1919. His original recipe called for Creme de Menthe, Cointreau, and Lemon Juice. In "ABC of Mixing Drinks" he lists it as Brandy, Creme de Menthe, and Cointreau, and then in 1923, when he took over the New York Bar in Paris, he updated the recipe again to be gin, Cointreau, and lemon juice, which is far more palatable. I've also seen reference to him listing this drink with egg white as well.The recipe I am listing here, is as it was served by Harry Craddock at the Savoy cocktail bar in London.;-;-Shake with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
242;-San Martin;-;-Garnish: lemon peel;-Stir with ice, strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
243;-Attention;-The original recipe for this called for equal parts of all four ingredients. Such a drink would be far too unbalanced, but feel free to give it a try if you want. The recipe shown here is more of a modified dry Martini, with the absinthe and violette being supporting actors instead of co-stars.;-;-Stir with ice and strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
244;-Washington;-This drink, from The Savoy Cocktail Book by Harry Craddock, basically follows the very early renditions of the Martini and the Manhattan, although using Brandy as the spirit. It also uses dry vermouth instead of the sweet that was commonly used in the Manhattan, as well as the early Martini as well. Following the common nomenclature for these “Modern” cocktails of the late 1800’s, I suppose technically this drink should be called a “Dry” Washington Cocktail.;-;-Stir with ice and strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
245;-Ford;-The Ford Cocktail makes its first appearance in George J. Kapeler’s “Modern American Drinks”, published in 1895. The ingredients are the same as found in the “Caprice” cocktail, but the change in ratios makes this a very different cocktail indeed.;-Garnish: orange twist;-Stir with ice and strain into a chilled cocktail glass;-http://drinkboy.com/ImageHandler.ashx?imageid=230&width=160
246;-Biter;-You wouldn’t be wrong to look at this drink as being fairly similar to the now well-known “Last Word”, the difference of course, is that the ratios here are slightly different, the use of lemon juice instead of lime, the added touch of absinthe, and no maraschino liqueur. Together, these changes make this clearly a different drink.;-;-Shake with ice and strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=231&width=160
247;-Young Man;-It is believed that this drink was created by Harry Craddock, head bartender of the Savoy in London. Harry was an American bartender who decided to ply his trade overseas when American Prohibition hit. He joined the Savoy in 1920 and in 1930, he came out with “The Savoy Cocktail Book”, which was fairly popular, even in America where Prohibition was still in effect, although many realized it was on its last legs.;-Garnish: Cherry;-Stir with ice and strain into a cocktail glass;-http://drinkboy.com/ImageHandler.ashx?imageid=232&width=160
248;-Intro to Aperol;-This drink, created by Audrey Saunders of the Pegu Club in New York, has become a mainstay of many bars across the country to introduce people to Aperol, the lower proof (and lighter tasting) cousin of Campari.;-Garnish: orange peel;-Shake with ice, strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
249;-Weeski;-Necessity can often be a wonderful inspiration. David Wondrich created this drink several years ago when he wanted to bring a bottle of pre-mixed Manhattans to a gathering of friends on Halloween. But his liquor cabinet was missing a few critical ingredients. So using what was at hand, he crafted together a drink which focused on Jameson and Lillet, and the "Weeski" was born.;-Garnish: orange twist;-Stir with ice, strain into a cocktail glass;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
250;-Bamboo;-There are several accounts of the origins of this name. One claims the name comes from Bob Cole's 1902 hit song "Under the Bamboo Tree", but William Boothby, a noted bartender of the day, says in his 1908 book "The World's Drinks" that the drink was created and named by Louis Eppinger, at the Grand Hotel in Yokohama, Japan.;-Garnish: Orange twist;-Stir with ice and strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
251;-Harvest Moon;-The December 1934 edition of Esquire Magazine includes a list of the “Top 10” most popular cocktails. The list starts with an Old Fashioned, and ends with a Daiquiri. The rest of the drinks on the list are reasonably well known. One of them, The Harvest Moon, appears to be MIA for most bartenders. It is described as being a “applejack sour with orgeat”.;-;-Shake with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
252;-Guion;-This drink was named for a member of the family which founded the Guion Line, a steamship company which operated from 1866 to 1892 and was one of the primary steamship lines providing transportation from London to New York. This drink was probably created at the Waldorf Astoria bar.;-;-Stir the gin, vermouth, and bitters with ice. Strain into a cocktail glass and then float the Benedictine on top.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
253;-Fairbanks;-Often referred to as the "Fairbank" cocktail (no "s"), the earliest reports I find of this drink (July 22, 1907) clearly refer to it as "Fairbanks".According to the Savoy Cocktail book, this drink was named after Douglas Fairbanks, but in 1920 (10 years earlier) Robert Vermeire in “Cocktails: How To Mix Them” probably provides the truer tale with indication that it was named after Charles Warren Fairbanks, who was Theodore Roosevelt’s vice president.;-Garnish: Cherry;-Stir with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
254;-Prohibition;-This drink clearly comes from the era of American Prohibition. I found it in the Savoy Cocktail Book, which was published in 1933, so even if this wasn’t its first in-print appearance, it had to be pretty close. This recipe specifically called for Plymouth gin, as well as Kina Lillet. Plymouth is of course still around, but there is some debate as to if the currently available Lillet is the same as was once marketed as “Kina Lillet”. Some evidence appears to indicate that the product was reformulated sometime in the past, and it’s bitterness from the quinine might have been softened at that time.;-;-Stir with ice. Strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
